code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
SECZ,Securitize,10.86,-22.704,1773065339.1,56841263.0,62.818
SEI,Solaris Energy Infrastructure,69.66,-19.019,5333614866.72,55441869.0,32.066
ACVA,ACV Auctions,10.48,-0.663,1779587630.4,250174689.0,45.152
SWKS,Skyworks Solutions,88.76,-3.835,13355964130.32,165623882.0,31.769
