code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
PURR,Hyperliquid Strategies,11.93,-15.629,2360202532.21,506417266.0,66.853
CNH,CNH Industrial,13.6,-5.947,21870958918.4,489994031.0,32.167
AMLX,Amylyx Pharmaceuticals,33.88,-17.647,3775012866.24,73538031.0,58.096
MRNA,Moderna,140.33,-20.564,56024772303.37,673519165.0,117.7
CRM,Salesforce,249.12,-7.138,205025760000.0,336453063.0,30.449
ANF,Abercrombie & Fitch,151.43,-2.037,6425837709.11,47525311.0,43.999
