code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
ACVA,ACV Auctions,10.41,-1.327,1767701071.8,207461338.0,40.107
OKTA,Okta,186.45,-1.723,32595362025.6,85524762.0,37.968
