code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
ACVA,ACV Auctions,10.43,-1.137,1771097231.4,214321732.0,39.625
OKTA,Okta,190.45,-0.802,33294645737.6,86300779.0,45.414
SWKS,Skyworks Solutions,90.0,-2.491,13542550380.0,142613956.0,34.609
