code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
PURR,Hyperliquid Strategies,12.03,-14.922,2379986291.91,524733336.0,67.083
CNH,CNH Industrial,13.9,-3.872,22353406541.6,497983008.0,38.584
MRNA,Moderna,135.61,-23.236,54140378907.29,675613313.0,115.39
ANF,Abercrombie & Fitch,152.08,-2.022,6453420054.16,47894674.0,47.107
