code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
CNH,CNH Industrial,13.5,-6.639,21710143044.0,502942254.0,31.195
ANF,Abercrombie & Fitch,142.93,-7.917,6065145504.61,48783494.0,35.542
