code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
ACVA,ACV Auctions,10.42,-1.232,1769399151.6,222205984.0,43.131
CRWD,CrowdStrike,241.36,-1.562,247136913465.12,242027342.0,30.197
OKTA,Okta,188.12,-2.015,32887312975.36,87104068.0,44.031
SMTC,Semtech,167.55,-5.525,15636708636.3,70131813.0,31.391
SWKS,Skyworks Solutions,85.59,-7.269,12878965411.38,145110427.0,30.273
