code,name,cur_price,off_52w_high_pct,market_val,volume_20d,change_rate_15d
PURR,Hyperliquid Strategies,12.18,-13.861,2409661931.46,494610983.0,82.335
CNH,CNH Industrial,14.4,-0.414,23157485913.6,488612779.0,37.931
AMLX,Amylyx Pharmaceuticals,34.1,-17.112,3799525936.8,73702611.0,57.651
MRNA,Moderna,145.55,-17.61,58108783643.95,669435069.0,129.864
CRM,Salesforce,259.23,-3.369,213346290000.0,328676948.0,32.118
ANF,Abercrombie & Fitch,149.67,-3.176,6351153205.59,46936130.0,38.416
